Unnamed: 0,NAME,DATE,PRCP,TAVG,TMAX,TMIN
32797,"RESISTENCIA AERO, AR",1991-07-24,0.0,13.0,19.2,3.8
32798,"RESISTENCIA AERO, AR",1991-07-25,0.0,13.8,25.1,5.2
32799,"RESISTENCIA AERO, AR",1991-07-26,,19.5,27.4,13.9
32800,"RESISTENCIA AERO, AR",1991-07-27,,22.1,29.4,14.5
32801,"RESISTENCIA AERO, AR",1991-07-28,0.0,23.2,29.4,18.6
32802,"RESISTENCIA AERO, AR",1991-07-29,,23.8,29.2,19.0
32803,"RESISTENCIA AERO, AR",1991-07-30,,16.7,23.6,13.7
32804,"RESISTENCIA AERO, AR",1991-07-31,0.0,14.1,16.0,10.4
32805,"RESISTENCIA AERO, AR",1991-08-01,0.0,8.8,11.0,2.5
32806,"RESISTENCIA AERO, AR",1991-08-02,0.0,3.1,10.6,-4.1
32807,"RESISTENCIA AERO, AR",1991-08-03,0.0,5.9,14.3,-1.4
32808,"RESISTENCIA AERO, AR",1991-08-04,0.0,13.7,21.9,8.2
32809,"RESISTENCIA AERO, AR",1991-08-05,,14.3,18.4,10.8
32810,"RESISTENCIA AERO, AR",1991-08-06,0.0,11.6,18.4,7.5
32811,"RESISTENCIA AERO, AR",1991-08-07,0.0,8.9,13.2,3.6
32812,"RESISTENCIA AERO, AR",1991-08-08,,11.7,16.0,8.1
32813,"RESISTENCIA AERO, AR",1991-08-09,0.0,13.7,17.0,11.8
32814,"RESISTENCIA AERO, AR",1991-08-10,0.0,11.5,12.4,8.8
32815,"RESISTENCIA AERO, AR",1991-08-11,0.0,9.7,15.4,3.4
32816,"RESISTENCIA AERO, AR",1991-08-12,0.0,11.4,19.6,2.1
32817,"RESISTENCIA AERO, AR",1991-08-13,,11.8,24.0,4.2
32818,"RESISTENCIA AERO, AR",1991-08-14,,21.3,33.0,14.3
32819,"RESISTENCIA AERO, AR",1991-08-15,0.0,24.6,31.4,19.0
32820,"RESISTENCIA AERO, AR",1991-08-16,0.0,24.7,30.5,19.6
32821,"RESISTENCIA AERO, AR",1991-08-17,0.0,22.5,29.6,17.5
32822,"RESISTENCIA AERO, AR",1991-08-18,0.0,22.4,29.6,16.0
32823,"RESISTENCIA AERO, AR",1991-08-19,,22.2,30.5,16.0
32824,"RESISTENCIA AERO, AR",1991-08-20,0.0,22.4,30.8,15.2
32825,"RESISTENCIA AERO, AR",1991-08-21,,23.5,31.5,16.0
32826,"RESISTENCIA AERO, AR",1991-08-22,,24.1,31.0,19.0
32827,"RESISTENCIA AERO, AR",1991-08-23,0.0,19.9,24.8,15.7
32828,"RESISTENCIA AERO, AR",1991-08-24,0.0,20.8,31.8,14.5
32829,"RESISTENCIA AERO, AR",1991-08-25,0.0,24.4,33.6,18.4
32830,"RESISTENCIA AERO, AR",1991-08-26,11.9,19.7,23.8,16.8
32831,"RESISTENCIA AERO, AR",1991-08-27,,17.1,18.8,16.0
32832,"RESISTENCIA AERO, AR",1991-08-28,0.0,19.6,25.8,15.0
32833,"RESISTENCIA AERO, AR",1991-08-29,0.0,22.2,30.9,16.7
32834,"RESISTENCIA AERO, AR",1991-08-30,0.0,26.3,34.6,20.7
32835,"RESISTENCIA AERO, AR",1991-08-31,0.0,24.4,27.8,20.5
32836,"RESISTENCIA AERO, AR",1991-09-01,0.0,20.2,22.8,17.3
32837,"RESISTENCIA AERO, AR",1991-09-02,,21.3,27.2,16.3
32838,"RESISTENCIA AERO, AR",1991-09-03,0.0,22.3,30.2,15.2
32839,"RESISTENCIA AERO, AR",1991-09-04,,24.1,30.8,18.2
32840,"RESISTENCIA AERO, AR",1991-09-05,,25.8,31.9,20.0
32841,"RESISTENCIA AERO, AR",1991-09-06,10.9,21.7,26.1,17.7
32842,"RESISTENCIA AERO, AR",1991-09-07,18.0,17.6,20.7,14.2
32843,"RESISTENCIA AERO, AR",1991-09-08,0.0,18.6,24.0,15.6
32844,"RESISTENCIA AERO, AR",1991-09-09,0.0,19.9,26.9,13.0
32845,"RESISTENCIA AERO, AR",1991-09-10,0.0,21.3,25.2,18.1
32846,"RESISTENCIA AERO, AR",1991-09-11,0.0,23.0,29.8,17.0
32847,"RESISTENCIA AERO, AR",1991-09-12,0.0,23.3,31.6,18.2
32848,"RESISTENCIA AERO, AR",1991-09-13,0.0,24.9,31.6,19.0
32849,"RESISTENCIA AERO, AR",1991-09-14,,20.4,24.2,15.6
32850,"RESISTENCIA AERO, AR",1991-09-15,1.0,14.4,16.1,12.4
32851,"RESISTENCIA AERO, AR",1991-09-16,0.3,17.1,24.5,12.3
32852,"RESISTENCIA AERO, AR",1991-09-17,0.0,23.3,29.7,19.4
32853,"RESISTENCIA AERO, AR",1991-09-18,2.0,18.2,21.6,15.0
32854,"RESISTENCIA AERO, AR",1991-09-19,0.0,16.8,25.4,7.8
32855,"RESISTENCIA AERO, AR",1991-09-20,0.0,21.8,28.0,12.0
32856,"RESISTENCIA AERO, AR",1991-09-21,0.0,23.1,32.0,13.0
32857,"RESISTENCIA AERO, AR",1991-09-22,7.9,19.0,24.5,14.2
32858,"RESISTENCIA AERO, AR",1991-09-23,0.0,16.9,23.0,11.8
32859,"RESISTENCIA AERO, AR",1991-09-24,0.0,18.1,23.6,14.8
32860,"RESISTENCIA AERO, AR",1991-09-25,,19.7,22.8,16.4
32861,"RESISTENCIA AERO, AR",1991-09-26,,22.8,27.6,17.3
32862,"RESISTENCIA AERO, AR",1991-09-27,,23.3,28.4,19.0
32863,"RESISTENCIA AERO, AR",1991-09-28,7.9,18.7,22.4,16.2
32864,"RESISTENCIA AERO, AR",1991-09-29,0.3,14.2,16.0,12.0
32865,"RESISTENCIA AERO, AR",1991-09-30,7.1,14.1,18.6,10.4
32866,"RESISTENCIA AERO, AR",1991-10-01,0.0,15.3,22.9,8.0
32867,"RESISTENCIA AERO, AR",1991-10-02,0.0,19.1,24.5,14.4
32868,"RESISTENCIA AERO, AR",1991-10-03,0.0,17.8,26.9,12.0
32869,"RESISTENCIA AERO, AR",1991-10-04,0.0,21.5,30.2,15.2
32870,"RESISTENCIA AERO, AR",1991-10-05,,23.7,28.8,17.4
32871,"RESISTENCIA AERO, AR",1991-10-06,3.0,15.1,17.0,12.4
32872,"RESISTENCIA AERO, AR",1991-10-07,0.0,12.0,18.1,6.0
32873,"RESISTENCIA AERO, AR",1991-10-08,0.0,12.8,21.3,3.5
32874,"RESISTENCIA AERO, AR",1991-10-09,0.0,15.8,24.0,9.2
32875,"RESISTENCIA AERO, AR",1991-10-10,,16.7,27.0,6.6
32876,"RESISTENCIA AERO, AR",1991-10-11,,20.8,29.2,13.3
32877,"RESISTENCIA AERO, AR",1991-10-12,0.0,26.2,35.0,18.4
32878,"RESISTENCIA AERO, AR",1991-10-13,0.0,29.7,36.0,24.6
32879,"RESISTENCIA AERO, AR",1991-10-14,0.0,31.7,37.0,26.4
32880,"RESISTENCIA AERO, AR",1991-10-15,0.0,21.1,27.5,14.9
32881,"RESISTENCIA AERO, AR",1991-10-16,0.5,13.8,15.0,12.8
32882,"RESISTENCIA AERO, AR",1991-10-17,8.9,13.5,21.4,5.7
32883,"RESISTENCIA AERO, AR",1991-10-18,0.0,14.9,24.4,5.8
32884,"RESISTENCIA AERO, AR",1991-10-19,0.0,18.6,29.4,9.0
32885,"RESISTENCIA AERO, AR",1991-10-20,0.0,23.8,32.0,14.4
32886,"RESISTENCIA AERO, AR",1991-10-21,0.0,27.3,38.0,18.7
32887,"RESISTENCIA AERO, AR",1991-10-22,0.0,29.8,37.8,23.3
32888,"RESISTENCIA AERO, AR",1991-10-23,7.9,21.9,29.2,16.8
32889,"RESISTENCIA AERO, AR",1991-10-24,0.0,18.9,23.5,15.4
32890,"RESISTENCIA AERO, AR",1991-10-25,0.0,19.7,27.2,14.0
32891,"RESISTENCIA AERO, AR",1991-10-26,0.0,21.8,31.4,12.9
32892,"RESISTENCIA AERO, AR",1991-10-27,13.0,22.8,26.9,21.0
32893,"RESISTENCIA AERO, AR",1991-10-28,32.0,21.2,23.5,19.1
32894,"RESISTENCIA AERO, AR",1991-10-29,16.0,22.1,29.2,17.4
32895,"RESISTENCIA AERO, AR",1991-10-30,0.0,23.2,23.6,20.2
32896,"RESISTENCIA AERO, AR",1991-10-31,2.0,22.6,24.6,19.4
32897,"RESISTENCIA AERO, AR",1991-11-01,4.1,22.6,26.5,18.2
32898,"RESISTENCIA AERO, AR",1991-11-02,0.0,20.8,26.5,16.1
32899,"RESISTENCIA AERO, AR",1991-11-03,0.0,20.5,25.8,15.2
32900,"RESISTENCIA AERO, AR",1991-11-04,0.0,21.8,29.5,14.0
32901,"RESISTENCIA AERO, AR",1991-11-05,0.8,21.8,29.2,18.0
32902,"RESISTENCIA AERO, AR",1991-11-06,7.9,20.9,22.5,18.0
32903,"RESISTENCIA AERO, AR",1991-11-07,0.0,20.8,26.8,14.5
32904,"RESISTENCIA AERO, AR",1991-11-08,0.0,19.7,25.1,13.2
32905,"RESISTENCIA AERO, AR",1991-11-09,0.0,22.3,28.4,12.8
32906,"RESISTENCIA AERO, AR",1991-11-10,0.0,23.0,28.0,16.0
32907,"RESISTENCIA AERO, AR",1991-11-11,,19.7,23.3,17.2
32908,"RESISTENCIA AERO, AR",1991-11-12,0.0,17.9,22.1,13.8
32909,"RESISTENCIA AERO, AR",1991-11-13,0.3,19.4,23.0,11.8
32910,"RESISTENCIA AERO, AR",1991-11-14,0.0,18.9,22.5,14.1
32911,"RESISTENCIA AERO, AR",1991-11-15,0.0,22.9,28.5,13.5
32912,"RESISTENCIA AERO, AR",1991-11-16,0.0,22.5,29.0,13.8
32913,"RESISTENCIA AERO, AR",1991-11-17,0.0,23.4,29.5,17.3
32914,"RESISTENCIA AERO, AR",1991-11-18,2.0,21.3,28.2,16.4
32915,"RESISTENCIA AERO, AR",1991-11-19,,22.1,29.4,14.0
32916,"RESISTENCIA AERO, AR",1991-11-20,0.0,20.3,29.8,10.0
32917,"RESISTENCIA AERO, AR",1991-11-21,0.0,22.9,34.2,10.5
32918,"RESISTENCIA AERO, AR",1991-11-22,0.0,25.1,36.6,16.0
32919,"RESISTENCIA AERO, AR",1991-11-23,0.0,33.0,38.2,22.5
32920,"RESISTENCIA AERO, AR",1991-11-24,0.0,31.2,37.2,24.4
32921,"RESISTENCIA AERO, AR",1991-11-25,,19.9,24.4,17.6
32922,"RESISTENCIA AERO, AR",1991-11-26,,22.1,27.0,19.5
32923,"RESISTENCIA AERO, AR",1991-11-27,0.0,22.9,29.0,15.1
32924,"RESISTENCIA AERO, AR",1991-11-28,0.0,26.5,33.8,20.0
32925,"RESISTENCIA AERO, AR",1991-11-29,,24.6,29.0,19.0
32926,"RESISTENCIA AERO, AR",1991-11-30,22.1,23.0,29.2,18.2
32927,"RESISTENCIA AERO, AR",1991-12-01,0.0,25.5,30.6,18.6
32928,"RESISTENCIA AERO, AR",1991-12-02,0.0,24.8,32.5,18.0
32929,"RESISTENCIA AERO, AR",1991-12-03,0.0,27.3,34.8,19.8
32930,"RESISTENCIA AERO, AR",1991-12-04,0.0,28.7,34.0,22.4
32931,"RESISTENCIA AERO, AR",1991-12-05,36.1,21.9,27.7,18.6
32932,"RESISTENCIA AERO, AR",1991-12-06,0.0,23.8,30.2,19.5
32933,"RESISTENCIA AERO, AR",1991-12-07,,27.4,32.1,22.4
32934,"RESISTENCIA AERO, AR",1991-12-08,,28.1,33.0,23.3
32935,"RESISTENCIA AERO, AR",1991-12-09,0.0,26.6,29.4,24.0
32936,"RESISTENCIA AERO, AR",1991-12-10,0.0,25.3,30.0,20.0
32937,"RESISTENCIA AERO, AR",1991-12-11,,26.8,34.0,21.0
32938,"RESISTENCIA AERO, AR",1991-12-12,46.0,23.6,27.6,19.8
32939,"RESISTENCIA AERO, AR",1991-12-13,0.0,25.7,30.2,21.0
32940,"RESISTENCIA AERO, AR",1991-12-14,18.0,26.0,30.0,22.8
32941,"RESISTENCIA AERO, AR",1991-12-15,0.3,23.7,27.8,20.6
32942,"RESISTENCIA AERO, AR",1991-12-16,0.0,24.3,30.4,18.3
32943,"RESISTENCIA AERO, AR",1991-12-17,0.0,26.9,32.5,21.4
32944,"RESISTENCIA AERO, AR",1991-12-18,,29.3,33.3,21.0
32945,"RESISTENCIA AERO, AR",1991-12-19,0.0,28.5,34.4,20.8
32946,"RESISTENCIA AERO, AR",1991-12-20,30.0,26.0,31.5,19.9
32947,"RESISTENCIA AERO, AR",1991-12-21,,27.5,33.2,21.0
32948,"RESISTENCIA AERO, AR",1991-12-22,0.0,26.4,29.2,21.2
32949,"RESISTENCIA AERO, AR",1991-12-23,,22.7,26.0,20.4
32950,"RESISTENCIA AERO, AR",1991-12-24,,24.6,28.6,20.9
32951,"RESISTENCIA AERO, AR",1991-12-25,,27.6,33.7,22.8
32952,"RESISTENCIA AERO, AR",1991-12-26,,21.6,23.2,19.8
32953,"RESISTENCIA AERO, AR",1991-12-27,,22.2,26.5,19.3
32954,"RESISTENCIA AERO, AR",1991-12-28,0.0,24.1,30.4,18.7
32955,"RESISTENCIA AERO, AR",1991-12-29,0.0,27.2,33.8,20.4
32956,"RESISTENCIA AERO, AR",1991-12-30,0.0,29.1,35.0,23.9
32957,"RESISTENCIA AERO, AR",1991-12-31,0.0,27.2,29.3,24.8
32958,"RESISTENCIA AERO, AR",1992-01-01,0.0,27.4,33.1,24.4
32959,"RESISTENCIA AERO, AR",1992-01-02,49.0,24.0,25.4,21.0
32960,"RESISTENCIA AERO, AR",1992-01-03,0.0,24.7,28.8,18.7
32961,"RESISTENCIA AERO, AR",1992-01-04,,24.6,30.0,18.2
32962,"RESISTENCIA AERO, AR",1992-01-05,0.0,26.8,30.4,20.0
32963,"RESISTENCIA AERO, AR",1992-01-06,0.0,26.1,32.7,20.4
32964,"RESISTENCIA AERO, AR",1992-01-07,7.1,25.3,28.7,21.6
32965,"RESISTENCIA AERO, AR",1992-01-08,3.0,27.9,32.3,22.2
32966,"RESISTENCIA AERO, AR",1992-01-09,0.0,29.3,33.6,22.8
32967,"RESISTENCIA AERO, AR",1992-01-10,,28.1,32.7,23.0
32968,"RESISTENCIA AERO, AR",1992-01-11,0.0,27.9,33.6,25.0
32969,"RESISTENCIA AERO, AR",1992-01-12,0.0,26.3,31.2,20.4
32970,"RESISTENCIA AERO, AR",1992-01-13,0.0,25.9,32.2,19.0
32971,"RESISTENCIA AERO, AR",1992-01-14,,26.3,33.7,20.4
32972,"RESISTENCIA AERO, AR",1992-01-15,,22.8,27.5,18.7
32973,"RESISTENCIA AERO, AR",1992-01-16,,18.7,25.7,13.0
32974,"RESISTENCIA AERO, AR",1992-01-17,,22.3,29.6,12.7
32975,"RESISTENCIA AERO, AR",1992-01-18,0.0,23.9,31.8,15.4
32976,"RESISTENCIA AERO, AR",1992-01-19,,24.8,33.7,18.7
32977,"RESISTENCIA AERO, AR",1992-01-20,0.0,27.4,35.7,20.6
32978,"RESISTENCIA AERO, AR",1992-01-21,,27.5,36.5,20.5
32979,"RESISTENCIA AERO, AR",1992-01-22,0.0,28.4,35.8,20.7
32980,"RESISTENCIA AERO, AR",1992-01-23,,26.0,32.2,20.5
32981,"RESISTENCIA AERO, AR",1992-01-24,0.0,23.9,30.7,19.0
32982,"RESISTENCIA AERO, AR",1992-01-25,0.0,26.1,33.0,20.5
32983,"RESISTENCIA AERO, AR",1992-01-26,0.0,26.9,33.5,21.4
32984,"RESISTENCIA AERO, AR",1992-01-27,0.0,27.4,34.5,21.0
32985,"RESISTENCIA AERO, AR",1992-01-28,0.0,28.1,35.0,20.0
32986,"RESISTENCIA AERO, AR",1992-01-29,0.0,25.6,33.3,19.4
32987,"RESISTENCIA AERO, AR",1992-01-30,,25.1,34.9,19.0
32988,"RESISTENCIA AERO, AR",1992-01-31,0.0,27.2,35.6,21.0
32989,"RESISTENCIA AERO, AR",1992-02-01,0.0,27.7,35.7,21.0
32990,"RESISTENCIA AERO, AR",1992-02-02,0.0,27.7,34.5,21.6
32991,"RESISTENCIA AERO, AR",1992-02-03,,26.3,36.4,22.1
32992,"RESISTENCIA AERO, AR",1992-02-04,,26.9,36.5,21.1
32993,"RESISTENCIA AERO, AR",1992-02-05,2.0,26.7,34.2,20.8
32994,"RESISTENCIA AERO, AR",1992-02-06,0.0,27.8,36.0,20.0
32995,"RESISTENCIA AERO, AR",1992-02-07,0.0,27.6,36.6,20.1
32996,"RESISTENCIA AERO, AR",1992-02-08,0.0,30.2,40.2,21.4
32997,"RESISTENCIA AERO, AR",1992-02-09,,28.9,37.3,23.3
32998,"RESISTENCIA AERO, AR",1992-02-10,55.1,22.7,27.3,20.8
32999,"RESISTENCIA AERO, AR",1992-02-11,5.1,25.2,31.9,21.8
33000,"RESISTENCIA AERO, AR",1992-02-12,0.0,25.8,32.3,21.4
33001,"RESISTENCIA AERO, AR",1992-02-13,,27.3,35.0,23.0
33002,"RESISTENCIA AERO, AR",1992-02-14,8.9,24.3,27.8,21.6
33003,"RESISTENCIA AERO, AR",1992-02-15,0.0,24.9,30.0,21.0
33004,"RESISTENCIA AERO, AR",1992-02-16,,25.6,30.2,22.4
33005,"RESISTENCIA AERO, AR",1992-02-17,2.0,26.4,32.6,21.2
33006,"RESISTENCIA AERO, AR",1992-02-18,0.0,27.3,33.4,22.2
33007,"RESISTENCIA AERO, AR",1992-02-19,0.0,28.4,33.6,23.5
33008,"RESISTENCIA AERO, AR",1992-02-20,0.0,28.8,34.6,24.0
33009,"RESISTENCIA AERO, AR",1992-02-21,0.0,29.3,34.5,24.9
33010,"RESISTENCIA AERO, AR",1992-02-22,0.0,21.4,26.1,16.9
33011,"RESISTENCIA AERO, AR",1992-02-23,0.3,21.2,25.2,17.8
33012,"RESISTENCIA AERO, AR",1992-02-24,9.9,22.9,26.3,21.7
33013,"RESISTENCIA AERO, AR",1992-02-25,6.1,25.2,29.8,18.0
33014,"RESISTENCIA AERO, AR",1992-02-26,0.0,26.5,31.5,22.2
33015,"RESISTENCIA AERO, AR",1992-02-27,0.0,26.4,30.3,20.0
33016,"RESISTENCIA AERO, AR",1992-02-28,0.0,24.2,29.5,18.7
33017,"RESISTENCIA AERO, AR",1992-02-29,0.0,22.9,25.5,18.5
33018,"RESISTENCIA AERO, AR",1992-03-01,0.0,21.7,30.2,13.5
33019,"RESISTENCIA AERO, AR",1992-03-02,0.0,24.9,30.6,18.8
33020,"RESISTENCIA AERO, AR",1992-03-03,0.0,23.8,30.5,18.9
33021,"RESISTENCIA AERO, AR",1992-03-04,0.0,24.4,31.8,17.3
33022,"RESISTENCIA AERO, AR",1992-03-05,0.0,25.6,33.9,16.8
33023,"RESISTENCIA AERO, AR",1992-03-06,0.0,24.9,30.2,19.9
33024,"RESISTENCIA AERO, AR",1992-03-07,0.0,27.3,35.6,22.0
33025,"RESISTENCIA AERO, AR",1992-03-08,8.9,24.4,29.4,20.1
33026,"RESISTENCIA AERO, AR",1992-03-09,3.0,23.6,25.0,22.1
33027,"RESISTENCIA AERO, AR",1992-03-10,23.9,25.4,30.5,21.6
33028,"RESISTENCIA AERO, AR",1992-03-11,0.0,23.7,26.1,22.0
33029,"RESISTENCIA AERO, AR",1992-03-12,4.1,24.2,29.8,21.5
33030,"RESISTENCIA AERO, AR",1992-03-13,3.0,26.6,32.3,22.0
33031,"RESISTENCIA AERO, AR",1992-03-14,0.0,26.1,32.5,22.6
33032,"RESISTENCIA AERO, AR",1992-03-15,0.3,25.6,31.5,22.0
33033,"RESISTENCIA AERO, AR",1992-03-16,0.0,25.7,31.5,21.1
33034,"RESISTENCIA AERO, AR",1992-03-17,0.0,25.3,32.3,18.4
33035,"RESISTENCIA AERO, AR",1992-03-18,0.0,25.4,33.4,17.6
33036,"RESISTENCIA AERO, AR",1992-03-19,0.0,26.2,34.5,18.1
33037,"RESISTENCIA AERO, AR",1992-03-20,0.0,27.7,34.4,22.5
33038,"RESISTENCIA AERO, AR",1992-03-21,,24.5,29.0,20.6
33039,"RESISTENCIA AERO, AR",1992-03-22,20.1,21.9,26.2,19.6
33040,"RESISTENCIA AERO, AR",1992-03-23,0.0,18.9,21.5,16.3
33041,"RESISTENCIA AERO, AR",1992-03-24,0.8,20.0,22.0,18.4
33042,"RESISTENCIA AERO, AR",1992-03-25,0.0,22.5,27.4,18.6
33043,"RESISTENCIA AERO, AR",1992-03-26,0.0,22.5,30.0,18.4
33044,"RESISTENCIA AERO, AR",1992-03-27,52.1,22.6,24.4,20.2
33045,"RESISTENCIA AERO, AR",1992-03-28,3.0,22.3,26.4,18.6
33046,"RESISTENCIA AERO, AR",1992-03-29,0.0,20.4,25.8,14.8
33047,"RESISTENCIA AERO, AR",1992-03-30,,20.0,27.1,12.8
33048,"RESISTENCIA AERO, AR",1992-03-31,,20.9,27.8,13.4
33049,"RESISTENCIA AERO, AR",1992-04-01,0.0,21.7,29.4,14.0
33050,"RESISTENCIA AERO, AR",1992-04-02,0.0,24.2,32.2,16.7
33051,"RESISTENCIA AERO, AR",1992-04-03,0.0,24.8,32.6,19.0
33052,"RESISTENCIA AERO, AR",1992-04-04,0.0,26.3,33.1,21.4
33053,"RESISTENCIA AERO, AR",1992-04-05,0.0,27.6,33.2,22.6
33054,"RESISTENCIA AERO, AR",1992-04-06,3.0,23.8,27.2,19.2
33055,"RESISTENCIA AERO, AR",1992-04-07,33.0,19.3,22.2,15.4
33056,"RESISTENCIA AERO, AR",1992-04-08,0.0,15.7,21.4,9.5
33057,"RESISTENCIA AERO, AR",1992-04-09,,17.7,24.8,9.8
33058,"RESISTENCIA AERO, AR",1992-04-10,0.0,21.1,30.4,13.8
33059,"RESISTENCIA AERO, AR",1992-04-11,79.0,23.7,26.0,18.6
33060,"RESISTENCIA AERO, AR",1992-04-12,,19.0,21.2,17.4
33061,"RESISTENCIA AERO, AR",1992-04-13,,17.2,22.8,13.2
33062,"RESISTENCIA AERO, AR",1992-04-14,,16.4,23.6,10.8
33063,"RESISTENCIA AERO, AR",1992-04-15,0.0,17.1,23.8,11.6
33064,"RESISTENCIA AERO, AR",1992-04-16,0.0,17.2,25.5,10.9
33065,"RESISTENCIA AERO, AR",1992-04-17,0.0,18.6,26.3,11.2
33066,"RESISTENCIA AERO, AR",1992-04-18,0.0,20.6,26.8,14.3
33067,"RESISTENCIA AERO, AR",1992-04-19,3.0,21.4,26.0,19.2
33068,"RESISTENCIA AERO, AR",1992-04-20,0.3,21.6,25.8,17.7
33069,"RESISTENCIA AERO, AR",1992-04-21,0.0,21.4,26.9,17.2
33070,"RESISTENCIA AERO, AR",1992-04-22,,22.3,27.2,19.4
33071,"RESISTENCIA AERO, AR",1992-04-23,9.9,20.4,22.2,18.2
33072,"RESISTENCIA AERO, AR",1992-04-24,0.0,19.8,26.6,13.5
33073,"RESISTENCIA AERO, AR",1992-04-25,0.0,21.7,26.0,18.0
33074,"RESISTENCIA AERO, AR",1992-04-26,0.0,21.8,27.6,16.8
33075,"RESISTENCIA AERO, AR",1992-04-27,,22.4,27.0,17.7
33076,"RESISTENCIA AERO, AR",1992-04-28,0.5,24.0,27.4,20.2
33077,"RESISTENCIA AERO, AR",1992-04-29,42.9,18.6,20.8,15.4
33078,"RESISTENCIA AERO, AR",1992-04-30,3.0,16.5,19.7,12.4
33079,"RESISTENCIA AERO, AR",1992-05-01,0.0,15.4,18.8,13.0
33080,"RESISTENCIA AERO, AR",1992-05-02,0.0,13.4,20.5,7.4
33081,"RESISTENCIA AERO, AR",1992-05-03,0.0,15.4,22.8,8.9
33082,"RESISTENCIA AERO, AR",1992-05-04,2.0,19.2,20.8,18.0
33083,"RESISTENCIA AERO, AR",1992-05-05,4.1,22.2,25.9,19.9
33084,"RESISTENCIA AERO, AR",1992-05-06,0.0,24.4,29.5,20.6
33085,"RESISTENCIA AERO, AR",1992-05-07,0.3,24.2,29.0,21.9
33086,"RESISTENCIA AERO, AR",1992-05-08,0.8,22.7,25.7,20.5
33087,"RESISTENCIA AERO, AR",1992-05-09,0.0,24.4,28.0,21.7
33088,"RESISTENCIA AERO, AR",1992-05-10,0.0,26.2,29.5,23.4
33089,"RESISTENCIA AERO, AR",1992-05-11,0.0,25.8,29.0,21.8
33090,"RESISTENCIA AERO, AR",1992-05-12,0.0,20.4,21.8,19.1
33091,"RESISTENCIA AERO, AR",1992-05-13,0.0,18.5,23.9,13.5
33092,"RESISTENCIA AERO, AR",1992-05-14,0.0,15.9,24.5,9.1
33093,"RESISTENCIA AERO, AR",1992-05-15,0.0,21.3,26.5,16.8
33094,"RESISTENCIA AERO, AR",1992-05-16,0.0,24.7,29.4,20.6
33095,"RESISTENCIA AERO, AR",1992-05-17,3.0,23.8,26.8,21.8
33096,"RESISTENCIA AERO, AR",1992-05-18,0.0,18.2,21.9,13.2
33097,"RESISTENCIA AERO, AR",1992-05-19,0.0,13.4,17.3,10.4
33098,"RESISTENCIA AERO, AR",1992-05-20,0.0,14.1,20.2,9.0
33099,"RESISTENCIA AERO, AR",1992-05-21,0.0,18.3,24.2,13.9
33100,"RESISTENCIA AERO, AR",1992-05-22,0.8,19.2,22.3,15.4
33101,"RESISTENCIA AERO, AR",1992-05-23,0.0,13.2,16.3,9.2
33102,"RESISTENCIA AERO, AR",1992-05-24,0.0,12.2,20.6,3.4
33103,"RESISTENCIA AERO, AR",1992-05-25,0.0,19.8,26.2,14.3
33104,"RESISTENCIA AERO, AR",1992-05-26,0.0,23.6,28.7,19.9
33105,"RESISTENCIA AERO, AR",1992-05-27,0.0,18.9,23.8,14.1
33106,"RESISTENCIA AERO, AR",1992-05-28,7.1,12.4,14.1,11.6
33107,"RESISTENCIA AERO, AR",1992-05-29,7.9,11.8,14.8,5.2
33108,"RESISTENCIA AERO, AR",1992-05-30,0.0,9.1,15.6,3.5
33109,"RESISTENCIA AERO, AR",1992-05-31,0.0,9.8,19.8,1.4
33110,"RESISTENCIA AERO, AR",1992-06-01,0.0,12.7,21.0,5.4
33111,"RESISTENCIA AERO, AR",1992-06-02,,20.7,24.6,18.2
33112,"RESISTENCIA AERO, AR",1992-06-03,,17.3,18.6,15.2
33113,"RESISTENCIA AERO, AR",1992-06-04,0.0,16.2,18.8,14.0
33114,"RESISTENCIA AERO, AR",1992-06-05,71.9,18.3,21.6,15.6
33115,"RESISTENCIA AERO, AR",1992-06-06,0.0,21.2,26.8,15.2
33116,"RESISTENCIA AERO, AR",1992-06-07,0.0,24.4,28.2,20.5
33117,"RESISTENCIA AERO, AR",1992-06-08,0.5,19.7,23.5,15.3
33118,"RESISTENCIA AERO, AR",1992-06-09,0.3,13.3,16.0,9.1
33119,"RESISTENCIA AERO, AR",1992-06-10,0.0,10.7,17.9,4.8
33120,"RESISTENCIA AERO, AR",1992-06-11,0.0,12.8,19.4,6.9
33121,"RESISTENCIA AERO, AR",1992-06-12,0.0,17.2,23.6,13.0
33122,"RESISTENCIA AERO, AR",1992-06-13,0.0,21.1,27.0,17.4
33123,"RESISTENCIA AERO, AR",1992-06-14,0.0,21.6,27.8,18.0
33124,"RESISTENCIA AERO, AR",1992-06-15,,21.4,25.4,19.4
33125,"RESISTENCIA AERO, AR",1992-06-16,,20.4,24.5,18.1
33126,"RESISTENCIA AERO, AR",1992-06-17,0.0,20.4,26.0,16.0
33127,"RESISTENCIA AERO, AR",1992-06-18,,21.1,24.9,19.4
33128,"RESISTENCIA AERO, AR",1992-06-19,0.0,21.1,26.3,18.0
33129,"RESISTENCIA AERO, AR",1992-06-20,0.0,21.9,27.4,18.0
33130,"RESISTENCIA AERO, AR",1992-06-21,,22.7,26.4,20.0
33131,"RESISTENCIA AERO, AR",1992-06-22,0.0,21.9,28.3,16.8
33132,"RESISTENCIA AERO, AR",1992-06-23,0.3,21.3,24.3,18.8
33133,"RESISTENCIA AERO, AR",1992-06-24,0.0,22.1,28.3,18.6
